|6.6.6
luca3_1.tab                                                                                         
           2
T(K)    
   773.00000000000000     
   2.0202020202020203     
         100
P(bar)  
   2000.0000000000000     
   80.808080808080803     
         100
           4
T(K)           P(bar)         C1Gt(HP)       Gt(HP),vo%    
  892.1919       4909.091      0.1325676       5.546626    
  894.2121       4909.091      0.1348956       5.492305    
  896.2323       4909.091      0.1359643       5.434947    
  898.2525       4909.091      0.1336670       5.392822    
  900.2727       4909.091      0.1339356       5.315248    
  902.2929       4909.091      0.1353653       5.341618    
  904.3131       4909.091      0.1346139       5.220813    
  906.3333       4909.091      0.1349777       5.157585    
  908.3535       4909.091      0.1356391       5.175100    
  910.3737       4909.091      0.1362584       5.048461    
  912.3939       4909.091      0.1377548       4.959996    
  914.4141       4909.091      0.1379235       4.913383    
  916.4343       4909.091      0.1382179       4.876038    
  918.4545       4909.091      0.1373510       4.937020    
  920.4747       4909.091      0.1384853       4.803512    
  922.4949       4909.091      0.1375984       4.796063    
  924.5152       4909.091      0.1382142       4.739273    
  926.5354       4909.091      0.1383916       4.701478    
  928.5556       4909.091      0.1394234       4.637726    
  930.5758       4909.091      0.1400050       4.600708    
  932.5960       4909.091      0.1397194       4.576917    
  934.6162       4909.091      0.1400357       4.538203    
  936.6364       4909.091      0.1404119       4.506264    
  938.6566       4909.091      0.1408458       4.470289    
  940.6768       4909.091      0.1412544       4.430080    
  942.6970       4909.091      0.1416001       4.398119    
  944.7172       4909.091      0.1419984       4.361057    
  946.7374       4909.091      0.1422944       4.335313    
  948.7576       4909.091      0.1427270       4.297452    
  950.7778       4909.091      0.1431502       4.265852    
  952.7980       4909.091      0.1434772       4.237143    
  954.8182       4909.091      0.1438631       4.201874    
  956.8384       4909.091      0.1442300       4.169015    
  958.8586       4909.091      0.1445702       4.134335    
  960.8788       4909.091      0.1447858       4.107910    
  962.8990       4909.091      0.1454564       4.081968    
  964.9192       4909.091      0.1459209       4.105570    
  966.9394       4909.091      0.1460364       4.038072    
  968.9596       4909.091      0.1465549       3.991690    
  970.9798       4909.091      0.1468945       3.965775    
  973.0000       4909.091      0.1472383       3.949008    
  773.0000       4989.899                NaN            NaN
  775.0202       4989.899                NaN            NaN
  777.0404       4989.899                NaN            NaN
  779.0606       4989.899                NaN            NaN
  781.0808       4989.899                NaN            NaN
  783.1010       4989.899                NaN            NaN
  785.1212       4989.899                NaN            NaN
  787.1414       4989.899                NaN            NaN
  789.1616       4989.899                NaN            NaN
  791.1818       4989.899                NaN            NaN
  793.2020       4989.899                NaN            NaN
  795.2222       4989.899                NaN            NaN
  797.2424       4989.899      0.7696570E-01  0.1862427E-01
  799.2626       4989.899      0.7915967E-01  0.1116073    
  801.2828       4989.899      0.8103540E-01  0.2257505    
  803.3030       4989.899      0.8186866E-01  0.3460461    
  805.3232       4989.899      0.8170652E-01  0.4543043    
  807.3434       4989.899      0.8112586E-01  0.5418776    
  809.3636       4989.899      0.8250125E-01  0.6888220    
  811.3838       4989.899      0.8349888E-01  0.8166870    
  813.4040       4989.899      0.8383144E-01  0.9742803    
  815.4242       4989.899      0.8585114E-01   1.136500    
  817.4444       4989.899      0.8652336E-01   1.290008    
  819.4646       4989.899      0.8121231E-01   2.505566    
  821.4848       4989.899      0.8073557E-01   3.190242    
  823.5051       4989.899      0.8183642E-01   3.421132    
  825.5253       4989.899      0.8505650E-01   3.771381    
  827.5455       4989.899      0.8756994E-01   4.000169    
  829.5657       4989.899      0.8636844E-01   4.344850    
  831.5859       4989.899      0.8845526E-01   4.651738    
  833.6061       4989.899      0.9062524E-01   5.014708    
  835.6263       4989.899      0.9358714E-01   5.407590    
  837.6465       4989.899      0.9853976E-01   5.248034    
  839.6667       4989.899      0.1032499       5.058215    
  841.6869       4989.899      0.1104824       4.525237    
  843.7071       4989.899      0.1188837       4.381095    
  845.7273       4989.899      0.1357154       3.734192    
  847.7475       4989.899      0.1404288       3.629482    
  849.7677       4989.899      0.1417498       3.679430    
  851.7879       4989.899      0.1410208       3.748254    
  853.8081       4989.899      0.1431842       3.718792    
  855.8283       4989.899      0.1439125       3.744674    
  857.8485       4989.899      0.1445468       3.763794    
  859.8687       4989.899      0.1454097       3.804849    
  861.8889       4989.899      0.1461225       3.833502    
  863.9091       4989.899      0.1467375       3.859706    
  865.9293       4989.899      0.1474746       3.887049    
  867.9495       4989.899      0.1482505       3.916385    
  869.9697       4989.899      0.1491051       3.963524    
  871.9899       4989.899      0.1500073       4.005173    
  874.0101       4989.899      0.1503448       3.996876    
  876.0303       4989.899      0.1512698       4.058086    
  878.0505       4989.899      0.1518663       4.055397    
  880.0707       4989.899      0.1540864       4.139236    
  882.0909       4989.899      0.1495035       4.376740    
  884.1111       4989.899      0.1434154       4.874948    
  886.1313       4989.899      0.1374793       5.560082    
  888.1515       4989.899      0.1329952       6.009784    
  890.1717       4989.899      0.1339908       5.913134    
  892.1919       4989.899      0.1345055       5.844748    
  894.2121       4989.899      0.1342733       5.856515    
  896.2323       4989.899      0.1372898       5.735639    
  898.2525       4989.899      0.1341993       5.635296    
  900.2727       4989.899      0.1356058       5.688969    
  902.2929       4989.899      0.1352865       5.686486    
  904.3131       4989.899      0.1363980       5.605662    
  906.3333       4989.899      0.1356654       5.414333    
  908.3535       4989.899      0.1362485       5.395028    
  910.3737       4989.899      0.1370648       5.448934    
  912.3939       4989.899      0.1365592       5.244131    
  914.4141       4989.899      0.1369339       5.189202    
  916.4343       4989.899      0.1373747       5.152105    
  918.4545       4989.899      0.1382868       5.223343    
  920.4747       4989.899      0.1395054       5.160474    
  922.4949       4989.899      0.1377889       5.024122    
  924.5152       4989.899      0.1385235       4.961624    
  926.5354       4989.899      0.1394537       4.895378    
  928.5556       4989.899      0.1406905       4.823536    
  930.5758       4989.899      0.1404561       4.795396    
  932.5960       4989.899      0.1401304       4.770898    
  934.6162       4989.899      0.1404241       4.731478    
  936.6364       4989.899      0.1407100       4.693870    
  938.6566       4989.899      0.1411358       4.655100    
  940.6768       4989.899      0.1416361       4.617710    
  942.6970       4989.899      0.1418155       4.574231    
  944.7172       4989.899      0.1423355       4.546638    
  946.7374       4989.899      0.1427740       4.505577    
  948.7576       4989.899      0.1432093       4.463942    
  950.7778       4989.899      0.1435241       4.432922    
  952.7980       4989.899      0.1437460       4.390808    
  954.8182       4989.899      0.1441711       4.368462    
  956.8384       4989.899      0.1445369       4.332516    
  958.8586       4989.899      0.1448853       4.297200    
  960.8788       4989.899      0.1455302       4.262102    
  962.8990       4989.899      0.1458854       4.257663    
  964.9192       4989.899      0.1465046       4.292312    
  966.9394       4989.899      0.1467512       4.250336    
  968.9596       4989.899      0.1471865       4.210150    
  970.9798       4989.899      0.1475596       4.105299    
  973.0000       4989.899      0.1484069       4.072682    
  773.0000       5070.707                NaN            NaN
  775.0202       5070.707                NaN            NaN
  777.0404       5070.707                NaN            NaN
  779.0606       5070.707                NaN            NaN
  781.0808       5070.707                NaN            NaN
  783.1010       5070.707                NaN            NaN
  785.1212       5070.707                NaN            NaN
  787.1414       5070.707                NaN            NaN
  789.1616       5070.707                NaN            NaN
  791.1818       5070.707                NaN            NaN
  793.2020       5070.707                NaN            NaN
  795.2222       5070.707                NaN            NaN
